烝	蒸
烟	完 菸 煙
烦	煩
烧	燒
烨	燁
烩	燴
烫	燙
烬	燼
热	熱
烱	炯
烴	烃
烹	亯 𠅖 𩱋
烾	赤
焈	煕
焔	焰
焕	煥
焖	燜
焘	燾
焚	燔
無	𣟒 𣚨 𠘩 无 橆
焦	焳
焭	煢
焰	焔 燄
然	𤓉
焼	燒
煅	鍛
煆	鍜
煇	輝
煉	煉 炼
煑	煮
煒	炜
煕	熙 焈
煖	暖 娠
煙	𡨾 𠖜 𡍯 完 烟 菸
煚	煛
煛	煚
煠	炸
煢	㒌 茕
煥	烉 焕
照	炤
煩	烦
煬	烊 炀
煭	烈
煮	煑
煱	㶽
煳	㷻
煴	熅
煽	搧
熅	煴
熇	燺
熈	熙
熊	𪏛
熏	燻 𤑕
熒	荧
熔	鎔
熗	炝
熙	煕 熈
熟	𡒒
熨	㷉 尉
熱	𤍠 热
熲	耿 颎
熹	熺
熺	熹
熾	𧹹 𤎷 炽
燁	烨
燄	焰
燈	灯
燉	炖
燎	燎
燐	燐 㷠 粦
燒	簫 烧
燔	焚
燕	鷰
燗	爛
燙	烫
燜	焖
營	营
燠	灹 𤈰
燣	燷
燦	灿
燧	𤑾 𤓫
燭	烛
燴	烩
燶	㶶
燷	燣
燺	熇
燻	熏
燼	烬
燾	焘
燿	曜 耀
爋	𤑕
爍	烁
爐	爐 炉
爛	烂
爨	𤑖
爪	㕚 爫
爫	㕚 爪
爭	争 𠫩 𠄙
爯	𤔹
爱	愛
爲	為 𦥮 𤓸 为
爵	𥥼 𩰧 𣡫 𠙘
爷	爺
爺	𤕓 爷
爼	俎
爽	𠙠
爾	尒 尔
爿	𤕪
牀	床
牄	蹌
牆	墻 廧 𤖧 墙
版	板
牋	箋 椾
牍	牘
牕	窻 窗 窓
牘	牍
牙	𤘈
牛	牜
牜	牛
牝	𠤎
牟	麰 𢃷
牠	它 他
牢	牢 𡘠
牦	犛 氂
牴	觝 牴
牵	牽
牺	犧
牽	摼 𢴡 牵
犁	犂
犂	犁
犄	踦
犇	奔
犊	犢
犖	荦
犛	髦
犠	犧
犢	犊
犧	牺
犬	犭
犭	犬
犯	𤝑 𢒿
犲	豺
犴	豻
状	狀
犷	獷
犸	獁
犹	猶
狀	状
狂	𢚇
狈	狽
狝	獮
狞	獰
狢	貉
狥	侚 殉
独	獨
狭	狹
狮	獅
狯	獪
狰	猙
狱	獄
狲	猻
狵	尨
狷	獧
狸	貍
狹	陜 狭
狻	䝜
狼	狼
狽	狈
猃	獫
猇	唬 虓
猋	飇 颮
猎	獵
猕	獼
猗	欹
猘	𤝼
猙	狰
猛	𠩜
猟	獵
猡	玀
猨	蝯 猿
猪	猪 豬
猫	貓
猬	蝟
献	獻
猶	犹
猻	狲
猾	獪
猿	猨 蝯
獁	犸
獃	呆
獄	𡈭 狱
獅	狮
獎	奬 奖
獐	麞
獠	䝤
獣	獸
獧	狷
獨	独
獪	猾 狯
獫	玁 猃
獭	獺
獮	狝
獰	狞
獱	㺍
獲	获
獵	獵 𤢪 猎
獷	犷
獸	兽
獺	獭
獻	献
獼	猕
獾	貛
玀	猡
玁	獫
玄	伭
玅	妙
玆	茲 兹 𢆶
率	率 卛
玉	𤣪
玑	璣
玕	𤥚
玖	九
玙	璵
玚	瑒
玛	瑪
玟	珉 玫
玪	琳
玫	玟
玮	瑋
环	環
现	現
玱	瑲
玲	玲
玳	瑇
玺	璽
珉	玟 䃉 砇
珌	㻫
珍	珎 錱
珎	珍
珐	琺
珑	瓏
珒	𤦯
珞	珞
珡	琴
珤	寶
珪	圭
班	𤼬
珰	璫
珲	琿
珶	瑅
珷	碔
現	现
琄	鞙
琅	瑯 𤨜 𤦴
理	理
琉	琉 瑠
琎	璡
琏	璉
琐	瑣
琱	雕
琳	玪
琴	𨪖 𨫹 𤫍 珡 𩰔
琺	珐
琼	瓊
琿	𤦳 珲
瑁	㺺 𤣽
瑅	珶
瑇	玳
瑋	玮
瑒	玚
瑙	碯
瑟	㻎 𡘼 𡚉 𩇰
瑠	琉
瑣	琐
瑤	瑶
瑩	瑩 莹
瑪	玛
瑯	琅
瑲	玱
瑶	瑤
瑷	璦
瑸	璸
瑽	璁
璁	瑽
璃	瓈
璇	璿
璉	琏
璎	瓔
璘	璘
璡	琎
璢	琉
璣	玑
璦	瑷
璫	珰
環	环
璵	玙
璸	瑸
璹	𠩱
璽	壐 玺
璿	𤩅 𤩋 璇
瓈	璃
瓊	琼
瓏	珑
瓒	瓚
瓔	璎
瓚	瓒
瓟	匏
瓢	𤬣
瓮	罋 甕
瓯	甌
瓶	缾
瓷	甆 磁
甁	瓶
甃	㼙
甆	瓷
甌	瓯
甎	磚
甕	瓮 罋
甖	罌 罃
甘	𠙸 𠙿
甚	什 𠯕 𥱅
甛	餂
甜	甛
甞	嘗
生	𤯓
產	产
産	產 产
甤	蕤
甦	穌
用	𤰆 𠛁
甩	摔
甪	角
甬	埇
甯	寗
甲	𠇚 𡴌
申	𤰶 𠭙
电	電
町	圢
画	畫
甽	畎
甾	菑
甿	氓
畀	畁
畁	畀
畂	㙀
畄	留 畱
畅	暢
畆	畝
畊	耕
界	畍
畍	界
畎	甽
畏	𤰲 𤰣
畒	畝
畗	答 福
留	畄 畱
畛	𤱥
畜	嘼
畝	畮 𤱑 畆 亩
畢	毕
畣	答
略	畧
畧	略
番	蹯 𥸨 𥻫
畫	画 𤱪 𨽶 𤲯 畵 划
畬	畭 𤰩
畭	畬
畮	畝
異	異 𢄖 异
畱	畄 留
畲	畬
畳	疊
畴	疇
畵	畫
當	𤱭 当
畺	疆 將
畽	疃
疃	畽
疆	畺 將
疇	𢑔 𠾉 畴
疉	疊
疊	曡 叠
疋	匹 足
疍	蛋
疎	疏
疏	疎
疑	𦬦
疖	癤
疗	療
疟	瘧
疠	癘
疡	瘍
疣	肬
疬	癧
疭	瘲
疮	瘡
疯	瘋
疱	皰
疴	痾
疸	癉
疹	胗
疾	𤕼 𤖏 𥏂 𠥻 𤶅
症	癥
痈	癰
痉	痙
痐	蚘
痒	癢
痖	瘂
痙	痉
痢	痢
痨	癆
痩	瘦
痪	瘓
痫	癇
痮	脹
痲	痳
痳	痲
痴	癡
痹	痺
痺	痹
痼	㽽
痾	疴
瘂	啞 痖
瘅	癉
瘆	瘮
瘉	癒 愈
瘋	疯
瘍	疡
瘓	痪
瘖	陰
瘗	瘞
瘘	瘺 瘻
瘞	𨻏 瘗
瘠	㾊
瘡	創 疮
瘦	痩
瘧	弄 疟
瘨	癲
瘪	癟
瘫	癱
瘭	𤼄
瘮	瘆
瘲	疭
瘶	嗽
瘺	瘻 瘘
瘻	瘺 瘘
瘽	勤
瘾	癮
瘿	癭
療	疗
癅	𥏵
癆	痨
癇	痫
癉	疸 瘅
癊	𤷜
癒	愈 瘉
癘	疠
癛	癝
癞	癩
癟	瘪
癠	𤸾
癡	痴
癢	痒
癣	癬
癤	疖
癥	症
癧	疬
癨	霍
癩	癩 癞
癫	癲
癬	癣
癭	瘿
癮	瘾
癯	臞
癰	痈
癱	瘫
癲	瘨 癫
癸	𤼩
発	發
登	𤼪 𤼷 豋
發	発 发
白	𦣺 𤼽
百	佰 𦣻
皁	皂
皂	皁
皃	貎 貌
皇	𦤍 𦤐 𤽙 𤽚 𤽧
皈	歸
皋	皐 臯 睾
皍	卽
皎	㿟 皦
皐	皋
皑	皚
皓	顥 皝
皚	皑
皜	暠
皝	皓 顥
皞	皡 皥
皡	皞 皥
皥	皞 皡
皦	㿟 皎
皨	星
皮	𥬖 𠰎
皰	疱
皱	皺
皲	皸
皷	鼓 鼔
皸	皲
皺	縐 皱
皼	鼓
盃	杯
盅	沖
盇	盍
益	益 𠍳
盌	椀 碗
盍	盇
盏	盞
盐	鹽
监	監
盖	蓋 葢
盗	盜
盘	盤
盙	簠
盜	𠪁 𠉭 𤋆 𨹇 盗
盞	盏
盟	𢄾
盡	尽
監	𧨭 𧩾 譼 监
盤	鎜 盘
盧	卢
盩	盭
盪	蕩 蘯 逿 𨌩 荡
盭	盩 戾
目	𡇡 𥃦 𥆤
直	𣓟 𣖴
省	省 𡮀 䁞
眇	緲
眈	躭
眉	𥅮
眍	瞘
眎	視
眒	𥋀
眘	愼
眙	瞪
眞	真 𡙊
真	眞
眠	𥺠 緡
眡	視
眣	𥄺 𥉈
眥	眦
眦	眥
眬	矓
眱	𥄿 𥅣
眼	𥃩
眾	衆 𠂝 𥅫 𠱧 众
着	著
睁	睜
睏	困
睐	睞
睑	瞼
睜	睁
睞	睐
睦	𡻲
睪	𥇝
睫	䀹
睹	覩
睾	皋
睿	叡
瞅	矁
瞆	瞶
瞍	𥈟
瞒	瞞
瞘	眍
瞜	䁖
瞞	瞒
瞠	瞪
瞥	苤
瞩	矚
瞪	眙 瞠
瞬	䀢
瞭	了
瞯	瞷
瞰	矙
瞶	瞆
瞷	瞯
瞹	曖
瞼	睑
瞿	䀠
矁	瞅
矇	蒙 朦
矈	矏
矋	矖
矏	矈
矓	朧 眬
矖	矋
矙	瞰
矚	瞩
矛	𨥨 𢦧 鉾 𥍥
矢	笶 𠂕 𠓡
矣	𠤘
知	𢇻 𥎿
矧	訠
矩	榘
矫	矯
矮	躷
矯	矫
矰	蹭
石	𥐘
矶	磯
矾	礬
矿	礦
砀	碭
码	碼
砅	濿
砇	珉
砌	纖
砒	磇
研	硎 揅
砕	碎
砖	磚
砗	硨
砚	硯
砜	碸
砠	岨
砣	𥓿 鉈
砥	厎
砦	寨
砧	碪
砮	𠪓 𠩨
砰	𨺀
砲	炮 礮
破	𡲠
砺	礪
砻	礱
砾	礫
砿	礦
础	礎
硁	硜
硎	研
硕	碩
硖	硤
硗	磽
硙	磑
硚	礄
硜	䃘 踁 磬 硁
硤	唊 硖
硨	砗
硫	硫
硬	峺 應
硭	𥐞
确	確
硯	砚
硵	磠
硷	鹼 礆
碁	棊 棋
碌	碌
碍	㝵 礙
碎	砕
碔	珷
碕	崎
碗	椀 盌
碛	磧
碜	磣
碥	扁
碩	硕
碪	砧
碭	砀
碯	瑙
碰	掽
碱	鹼 鹻
碸	砜
確	确
碼	码
磁	瓷
磆	滑
磇	砒
磊	磊 磥
磌	𧰊
磏	廉
磑	硙
磒	隕
磚	甎 砖
磛	嶃
磡	墈
磣	碜
磥	磊
磧	碛
磪	崔
磬	硜 𡔝 𥓕
磯	矶
磴	嶝
磵	澗
磺	卝
磻	磻
磽	墝 硗
礄	硚
礆	險 硷
礎	础
礙	㝵 碍
礟	礮
礡	礴
礦	鑛 矿
礪	礪 砺
礫	砾
礬	矾
礮	炮 砲 礟
礱	𤮨 砻
礴	礡
礶	罐
示	𥘅 礻
礻	示
礼	礼 禮
社	𥙲 䄕 𥙭
礿	禴
祀	𥛴
祃	禡
祇	只
祎	禕
祐	𨳾 佑
祕	秘
祖	𥘲
祗	只 祬
祘	算
祝	𥘱
神	神 𥛠
祡	𥚨
祢	禰
祥	祥
祧	𥜔
祬	祗
祯	禎
祷	禱
祸	禍
祺	𥘕
祼	𥚌
祿	祿 禄
禀	稟
禂	禱
禄	祿
禅	禪
禋	𥛡 𠖦
禍	旤 𥚍 𣨷 𥙯 祸
禎	祯
福	福 畗
禕	祎
禡	𢒴 祃
禥	祺
禦	御
禪	禅
禮	禮 礼 𠃞 𤔑 礼
禰	祢
禱	𥛈 𥛇 禂 祷
禴	礿
禹	𢁰 𥜼
离	𡴥 離
禽	𢄕
禿	秃
私	厶
秃	禿
秄	耔
秆	稈
秇	埶 蓺 藝
秈	籼
秉	拼
秊	秊
秋	𪚼 龝 𪔁 䆋 秌 𥤛
秌	秋
种	種
秏	耗
秐	耘
秔	粳 稉
秕	粃
秗	飫
秘	祕
秤	稱
秦	𣜈
秩	豑
积	積
称	稱
秸	稭
移	迻
秽	穢
秾	穠
稀	希
稅	税
稆	穭
稈	秆
稉	秔 粳
稊	䄺
税	稅
稏	䅉
稕	𥤁
稘	朞
稚	穉 䕌 稺
稜	稜 棱 楞
稟	廪 禀
稣	穌
稬	糯
稭	秸
種	𥢖 𥡰 种
稱	偁 穪 秤 称
稲	稻
稳	穩
稷	𥞷
稺	稚
稻	稲
稽	乩 𩠜
稾	稿
稿	稾 槀
穀	糓 谷
穂	穗
穅	糠 𥹺
穆	𢿬 𢿉 𢾓 𥟙
穉	稚
穌	甦 稣
積	积
穎	頴 署 颖
穐	秋
穑	穡
穗	穂 𦼯
穞	穭
穠	秾
穡	穑
穢	𢧹 秽
穣	穰
穤	糯
穩	㒚 文 稳
穪	偁 稱
穫	檴 获
穭	穞 稆
穰	穣
穴	𥤢
究	𡫄
穷	窮
穹	𠫙
穻	宇
穽	阱
突	𡦾
窃	竊
窌	窖
窍	竅
窎	窵
窑	窯
窓	䆫 牕 窗 窻
窕	阿
窖	窌
窗	窓 𡆧 䆫 牕 窻
窜	竄
窝	窩
窥	窺
窦	竇
窩	窝
窪	洼
窭	窶
窮	竆 穷
窯	窰 窑
窰	窯
窴	塡
窵	窎
窶	寠 窭
窺	窥
窻	牕 窓 窗
竃	灶
竄	𥨒 窜
竅	窍
竆	窮
竇	窦
竈	灶
竉	䆔 𥥅
竊	𢿝 窃
立	立
竒	奇
竖	豎 竪
竚	佇
竜	龍
竝	並 并 幷
竞	競
竢	俟
竦	𢷜 𢖗
竩	𧧼
竪	豎 竖
端	耑
競	竸 誩 竞
竸	競
竻	筋 簕 𥵚
竾	篪
竿	𣔼
笃	篤
笄	𠚙
笆	巴
笋	筍
笑	咲 𠇄
笓	篦
笔	筆
笕	筧
笛	篴
笠	笠
笨	㤒
笺	箋
笻	筇
笼	籠
笾	籩
筆	笔
筇	笻
等	朩
筋	觔 竻
筍	𥳦 𥰴 笋
筏	栰
筐	筺
筑	築
答	荅 畣 畗
策	筞
筚	篳
筛	篩
筜	簹
筝	箏
筞	策
筦	管
筧	笕
筭	算
筯	箸
筱	篠
筴	䇲
筹	籌
筼	篔
签	籤 簽
筿	篠
简	簡
箇	個 个
箋	牋 笺
箍	箛
箎	篪
箏	筝
箒	帚
箓	籙
箔	泡
箕	𠀠 𠴩 䇧 𦋊 𥫶 𠷛 𠔋 𥫚 𠔛 𡿸
箖	籃
算	祘 筭
箘	箟
箚	剳
箛	箍
箝	钳
箟	箘
箠	捶
管	筦
箦	簀
箧	篋
箨	籜
箩	籮
箪	簞
箫	簫
箬	篛
箭	𥳭
箳	簈
箴	針 鍼
箸	筯 𣥧
箾	簫
節	罇 卩 节
範	范
築	筑
篋	匧 箧
篑	簣
篓	簍
篔	筼
篛	箬
篠	筿 筱
篡	簒
篢	槓
篤	笃
篦	笓
篩	簛 簁 筛
篪	竾 箎
篭	籠
篮	籃
篯	籛
篱	籬
篲	彗 𥱵
篳	筚
篴	笛
篺	棑
簀	箦
簁	篩 簛
簈	箳
簋	㔲 朹
簍	篓
簑	蓑
簒	篡
簔	簑
簕	竻
簖	籪
簘	簫
簛	篩 簁
簞	箪
簠	盙 𠤱 𦻌
簡	耕 简
簣	蕢 籄 篑
簨	栒
簪	兂 𥯓
簫	燒 箾 𪛕 箫
簬	簵
簵	簬
簷	檐
簹	筜
簻	檛
簽	签
簾	簾 𢅖 𢅏 帘
籁	籟
籃	箖 𢉧 篮
籄	簣 蕢
籌	筹
籐	籘 藤
籑	䉵 饌
籔	藪
籖	籤
籘	籐
籙	箓
籜	箨
籟	籁
籠	籠 笼
籤	籖
籥	龠
籩	笾
籪	簖
籬	篱
籮	箩
籲	龥
籴	糴
籵	蹯
类	類
籼	秈
粃	秕
粋	粹
粒	粒 𩚷
粗	麄 麤 觕
粘	黏
粛	肅
粜	糶
粝	糲
粟	𥾄 𥸫 𥹟 𠧼 䅇
粤	粵
粥	鬻
粦	㷠 燐
粧	妝
粪	糞
粫	糯
粮	糧
粳	秔 稉
粵	粤
粹	粋
粽	糭 糉
精	精
糁	糝
糂	糝
糇	餱
糉	粽
糊	胡
糓	穀
糕	餻
糖	糖 餹
糙	㿷
糝	糂 糁
糞	𥼇 𥼈 粪
糟	醩
糠	穅
糡	糨
糤	馓 饊
糧	粮
糨	糡
糭	糉
糯	粫 稬 穤
糰	䊜
糲	粝
糴	籴
糶	條 粜
糸	絲 𢆯 糹
糹	糸 纟
糺	糾
系	繫 係
糾	糺 纠
紀	纪
紂	纣
約	约
紅	红
紆	纡
紇	纥
紈	纨
紉	纫
紋	纹
納	纳
紐	紐 纽
紓	纾
純	𠄤 㝄 纯
紕	纰
紖	纼
紗	纱
紘	纮
紙	帋 纸
級	𨸚 级
紛	纷
紜	纭
紝	纴
紟	衿
紡	纺
索	索
紥	紮
紧	緊
紩	鉄
紬	綢 䌷
紮	扎 紥
累	纍
細	细
紱	绂
紲	緤 绁
紳	绅
紵	𦂂 纻
紹	綤 佋 绍
紺	绀
紼	绋
紿	绐
絀	绌
終	𣊂 𤽘 𣧩 𠔾 𡦿 𢍐 𣈩 𤽬 夊 终
絃	弦
組	组
絅	褧 䌹
絆	绊
絋	纊
経	經
絎	绗
絏	紲
結	揭 结
絕	𢇍 𠤉 绝
絖	纊
絚	緪 縆
絛	縚 绦
絝	褲 袴 綯 绔
絞	绞
絡	络
絢	绚
絣	背
絥	鞴
給	给
絨	绒
絪	氤
絰	绖
統	綂 统
絲	纟 丝
絳	绛
絵	繪
絶	絕 绝
絷	縶
絸	繭
絹	绢
綁	绑
綂	統
綃	绡
綆	䋁 绠
綈	绨
綉	繡 绣
綌	绤
綏	夊 绥
綐	䌼
綑	捆
經	経 𦀇 𤔕 坕 经
綕	織
継	繼
続	續
綜	综
綞	缍
綠	綠 氯 绿
綢	紬 绸
綣	绻
綤	紹
綦	𥾟
綫	線 线
綬	绶
維	维
綯	絝 绹
綰	绾
綱	㭃 𣓡 纲
網	网
綳	繃 绷
綴	缀
綵	䌽
綸	纶
綹	绺
綺	绮
綻	䘺 绽
綽	繛 绰
綾	绫
綿	緜 绵
緄	绲
緇	缁
緊	紧
緋	绯
総	總
緑	綠 绿
緒	緖 绪
緓	绬
緔	绱
緖	緒
緗	缃
緘	缄
緙	缂
線	綫 线
緜	綿
緝	缉
緞	缎
締	缔
緡	眠 缗
緣	縁 缘
緤	紲
緥	褓
緦	𦃞 𢆿 缌
編	编
緩	𦅻 缓
緪	絚 縆
緬	缅
緯	纬
緱	缑
緲	眇 缈
練	练
緶	缏
緹	缇
緻	致
緼	縕
縁	緣
縂	總
縄	繩
縆	絚 緪
縈	萦
縉	缙
縊	缢
縋	缒
縐	皺 绉
縑	缣
縕	韞 缊
縗	缞
縚	絛
縛	缚
縝	缜
縞	缟
縟	溽 缛
縣	县
縦	縱
縧	绦
縫	缝
縭	褵 缡
縮	缩
縯	䌥
縱	𥾞 纵
縲	缧
縳	䌸
縴	纤
縵	缦
縶	絷
縷	缕
縹	缥
總	総 搃 摠 𠂳 总
績	绩
繁	緐
繃	綳 绷
繅	繰 𦃨 缫
繆	缪
繈	繦 襁
繊	纖
繋	繫
繍	繡
繒	缯
織	𥿮 綕 𦁓 𦁋 织
繕	缮
繖	傘
繘	𦇹 𦈇
繙	翻
繚	缭
繛	綽
繞	遶 绕
繡	繍 綉 绣
繢	繪 缋
繦	繈 襁
繩	縄 䋲 绳
繪	缋 繢 绘
繫	繋 系
繭	絸 茧
繮	韁 缰
繯	缳
繰	繅 缲
繲	挫
繳	缴
繸	䍁
繹	绎
繼	继
繽	缤
繾	缱
繿	襤 䍀
纂	臇 𤎱
纇	颣
纈	缬
纉	纘
纊	絋 絖 纩
續	賡 续
纍	累
纎	纖
纏	缠
纒	纏
纓	缨
纔	才
纖	砌 纎 纤
纘	纉 缵
纜	䌫 缆
纟	糹
纠	糾
纡	紆
红	紅
纣	紂
纤	縴 纖
纥	紇
约	約
级	級
纨	紈
纩	纊
纪	紀
纫	紉
纬	緯
纭	紜
纮	紘
纯	純
纰	紕
纱	紗
纲	綱
纳	納
纴	紝
纵	縱
纶	綸
纷	紛
纸	紙
纹	紋
纺	紡
纻	紵
纼	紖
纽	紐
纾	紓
线	線 綫
绀	紺
绁	紲
绂	紱
练	練
组	組
绅	紳
细	細
织	織
终	終
绉	縐
绊	絆
绋	紼
绌	絀
绍	紹
绎	繹
经	經
绐	紿
绑	綁
绒	絨
结	結
绔	褲 絝
绕	繞
绖	絰
绗	絎
绘	繪
给	給
绚	絢
绛	絳
络	絡
绝	絕 絶
绞	絞
统	統
绠	綆
绡	綃
绢	絹
绣	繡 綉
绤	綌
绥	綏
绦	絛 縧
继	繼
绨	綈
绩	績
绪	緒
绫	綾
绬	緓
续	續
绮	綺
绯	緋
绰	綽
绱	緔 鞝
绲	緄
绳	繩
维	維
绵	綿
绶	綬
绷	繃 綳
绸	綢
绹	綯
绺	綹
绻	綣
综	綜
绽	綻
绾	綰
绿	綠 緑
缀	綴
缁	緇
缂	緙
缃	緗
缄	緘
缅	緬
缆	纜
缇	緹
缈	緲
缉	緝
缊	縕
缋	繪 繢
缌	緦
缍	綞
缎	緞
缏	緶
缐	線
缑	緱
缒	縋
缓	緩
缔	締
缕	縷
编	編
缗	緡
缘	緣
缙	縉
缚	縛
缛	縟
缜	縝
缝	縫
缞	縗
缟	縞
缠	纏
缡	縭
缢	縊
缣	縑
缤	繽
缥	縹
缦	縵
缧	縲
缨	纓
缩	縮
缪	繆
缫	繅
缬	纈
缭	繚
缮	繕
缯	繒
缰	繮 韁
缱	繾
缲	繰
缳	繯
缴	繳
缵	纘
缶	罐 缻
缷	卸
缸	堈 罁
缺	欠
缻	缶
缽	鉢 钵
缾	瓶
罁	堈 缸
罂	罌
罃	甖 罌
罅	𨻲
罇	樽 墫
罈	墰 壜 坛
罋	瓮 甕
罌	甖 罃 罂
罍	𦉩
罐	缶 礶
网	㓁 罔 𠕃 𦉽 𦋟 𦉮 網
罔	网 𡦽 𡧏
罗	囉 羅
罘	罦
罚	罰
罟	𦊖
罢	罷
罥	羂
罩	䈇
罪	辠 𡈚
置	寘 𦌃 𦌤 𦋽 𦋲
罰	罸 罚
署	穎
罴	羆
罵	傌 骂
罶	羀
罷	罢
罹	罹
羀	罶
羁	羈
羂	罥
羃	冪
羅	羅 罗
羆	𥀦 𥀍 𥀧 罴
羇	羈
羈	覊 䩭 羁
羋	芈
羌	𡹽 羗
美	羙
羐	誘
羓	豝
羖	𦍩
羗	羌
羙	美
羚	羚
羝	牴
羟	羥
羡	羨
羣	群
群	羣
羥	羟
羨	羡
義	义
羮	羹
羴	羶
羶	羴 膻
羹	羮
羽	羽
翄	翅
翅	翄
翆	翠
翍	披
習	习
翘	翹
翚	翬
翠	翆
翥	䬡
翦	𦑳 剪
翬	翚
翱	翺
翶	翱
翹	翘
翺	翱
翻	繙
翼	𦏵 折
翽	翙
耀	曜 燿
老	耂 𠄰
耂	老
考	攷
耄	𧂕
耇	耈
耈	耇
耉	耈
耏	耐
耐	耏
耑	專 端
耒	來
耔	秄
耕	畊 簡
耗	秏
耘	秐
耙	鈀
耡	鋤
耢	耮
耤	藉
耧	耬
耨	鎒
耬	𦔪 耧
耮	耢
耰	櫌
耸	聳
耻	恥
耼	聃
耽	躭 𤯉
耿	炅 熲
聂	聶
聃	耼
聆	聆
聋	聾
职	職
聍	聹
聒	𠅪 𦗾
联	聯
聖	堊 𦕡 𠄵 圣
聝	馘
聞	𦕁 䎽 䎹 𦖫 𥹢 闻
聟	婿
聡	聰
聦	聰
聨	聯
聩	聵
聪	聰
聫	聯
聮	聯
聯	聨 联
聰	聡 聦 聪
聲	殸 声
聳	耸
聴	聽
聵	聩
聶	聂
職	軄 职
聹	聍
聻	魙
聼	聽
聽	𦕢 听
聾	聾 聋
聿	肀
肀	聿
肃	肅
肅	粛 𦘡 䏋 𢙻 肃
肆	四 𦘨 𢑨
肇	肈
肈	肇
肉	宍
肋	肋
肐	胳 𩨘
肕	韌
肠	腸
股	脵 𦙶
肢	胑
肤	膚
肧	胚
肨	胮
肬	疣
肮	骯
肯	肻 𣍟
肰	𦛦 𦛡 𦝸
肱	𠃋 厷 𠫔
育	毓
肳	吻
肴	餚
肻	肯
肾	腎
肿	腫
胀	脹
胁	脅
胄	冑 伷
胆	膽
胊	朐
背	絣
胑	肢
胓	𦚓
胔	骴
胗	疹
胙	作
胚	肧
胜	勝
胝	郅
胞	脬
胡	楜 衚 鬍
胤	𦞩
胥	𦙃
胧	朧
胨	腖
胪	臚
胫	脛
胭	臙
胮	肨
胯	骻
胳	肐 𩨘
胶	膠
胷	胸 匈
胸	胷 匈
胼	腁
脃	脆
脅	脇 勰 胁
脆	脃
脇	脅
脈	衇 脉
脉	䘑 脈 衇
脍	膾
脏	髒 臟
脐	臍
脑	腦
脓	膿
脔	臠
脚	腳
脛	胫
脣	唇 䫃
脧	朘
脪	㾙
脫	脱
脬	胞
脱	脫
脲	尿
脳	腦
脵	股
脶	腡
脸	臉
脹	痮 胀
脼	朗
腁	胼
腆	䐌
腊	臈 臘
腌	骯
腎	肾
腕	𦙵
腖	胨
腘	膕
腟	膣
腡	脶
腢	髃
腦	匘 脑
腫	尰 肿
腭	齶
腮	顋
腳	脚
腸	膓 肠
腻	膩
腼	靦
腽	膃
腾	騰
腿	骽
膃	腽
膆	嗉
膋	膫
膑	臏
膕	腘
膘	臕
膚	肤
膠	胶
膣	腟
膩	腻
膫	膋
膳	饍
膸	髓
膺	𦢻
膻	羶
膽	胆
膾	鱠 脍
膿	脓
臇	𤎱 纂
臈	臘 腊
臉	脸
臊	𦞣
臍	脐
臏	髕 膑
臓	臟
臕	膘
臘	腊 臈
臙	胭
臚	胪
臜	臢
臞	癯
臟	脏
臠	脔
臢	臜
臣	𢘑
臤	賢
臥	卧
臨	臨 𦣷 临
自	𦣹 鼻
臯	皋
至	𦤳 𦤴 𦤵 𡊏
致	緻
臺	台 𡌫 㙵
舀	抌 外
舁	𦥠
舃	舄
舄	舃
舆	輿
與	与 𢌱 𦦲 𠔔
興	㒷 兴
舉	擧 㪯 举
舊	旧
舍	舎 捨
舎	舍
舐	舓
舒	摴
舓	舐
舔	餂
舖	鋪
舗	鋪
舘	館
舙	咠
舜	𡐩 𡳈 𡳉
舞	𦐀
舡	船
舣	艤
舦	艜
舩	船
般	𦨗
舮	櫓
舰	艦
舱	艙
舵	柁
舶	艊
船	舩 舡
舻	櫓 艫
艁	造
艇	𦨿
艊	舶
艐	屆
艑	扁
艙	舱
艜	舦
艢	檣
艣	櫓
艤	舣
艥	楫 檝
艦	舰
艪	櫓 樐
艫	櫓 舻
良	良 𡰩 𥭣 𡆨
艰	艱
艱	𡆒 囏 艰
色	𢒸
艳	豔 艷
艴	勃
艶	豓 豔
艷	豔 艳
艸	草 艹
艹	艸 草
艺	藝
艽	韭
节	節
芈	羋
芊	茜
芒	杧
芔	𠦄 卉
芗	薌
芘	蔽
芛	茟
芜	蕪
芟	𠚹
芦	蘆
芭	巴
芰	茤 𦼽
花	蘤
芸	藝 蕓
芻	蒭 𦷝 刍
苁	蓯
苃	𢇬
苅	刈
苇	葦
苈	藶
苋	莧
苌	萇
苍	蒼
苎	蒙 苧
苏	蘇
苑	菀
苓	蓮
苕	䒒
苗	𡩈
苛	哼
苟	茍 𠷜
苡	苢
苢	苡
苤	瞥
若	若 𦱡 𦱶 𧁇
苧	薴 苎
苹	蘋
苺	莓
苽	菇
苿	菋
茂	楙
范	範
茄	伽
茅	泖
茆	茅
茈	柴
茊	茲
茍	苟
茎	莖
茏	蘢
茑	蔦
茔	塋
茕	煢
茘	荔
茟	芛
茠	薅
茤	芰
茧	繭
茭	椒 𦺏
茲	玆 兹 𦱳 茊
茶	茶
荅	答
荆	荊 𦮓
荇	莕
草	艸 艹 屮
荊	荆
荍	蕎
荐	薦
荒	𠃤 𠯚
荔	栛
荘	莊
荙	薘
荚	莢
荛	蕘
荜	蓽
荝	萴
荞	蕎
荟	薈
